r_0,s_1,level,marginal,lower,upper,scale
ercot,summer,-0.014437681452614938,0.0,-inf,inf,1.0
ercot,winter,0.07616986581968577,0.0,-inf,inf,1.0
ercot,vortex,-0.15360728770825466,0.0,-inf,inf,1.0
ferc,summer,0.014437681452614938,0.0,-inf,inf,1.0
ferc,winter,-0.07616986581968577,0.0,-inf,inf,1.0
ferc,vortex,0.15360728770825466,0.0,-inf,inf,1.0
