r_0,s_1,level,marginal,lower,upper,scale
ercot,summer,0.9978619186026277,2.220446049250313e-16,-inf,inf,1.0
ercot,winter,1.0110842379690184,2.6645352591003757e-15,-inf,inf,1.0
ercot,vortex,1.1175408610181659,1.983728292742626e-09,-inf,inf,1.0
ferc,summer,0.9978619186026277,2.220446049250313e-16,-inf,inf,1.0
ferc,winter,1.0190382743130764,2.886579864025407e-15,-inf,inf,1.0
ferc,vortex,1.0924345806787623,1.6971988259228965e-09,-inf,inf,1.0
